threshold,CER,RR,CER_change
0.00965995341539383,0.35786375105130364,0.41983122362869196,0.03742640874684611
0.009788209572434425,0.35786375105130364,0.4219409282700422,0.03742640874684611
0.009977830573916435,0.35786375105130364,0.4240506329113924,0.03742640874684611
0.010065757669508457,0.35786375105130364,0.42616033755274263,0.03742640874684611
0.010193043388426304,0.3584945332211943,0.42616033755274263,0.03805719091673676
0.010362252593040466,0.35912531539108494,0.42616033755274263,0.038687973086627414
0.01084376685321331,0.35912531539108494,0.4282700421940928,0.038687973086627414
0.01131623424589634,0.35912531539108494,0.43037974683544306,0.038687973086627414
0.011471367441117764,0.35912531539108494,0.43248945147679324,0.038687973086627414
0.012361845001578331,0.35965096719932715,0.43248945147679324,0.039213624894869625
0.01342029683291912,0.3595458368376787,0.43248945147679324,0.03910849453322118
0.014230669476091862,0.3595458368376787,0.4345991561181435,0.03910849453322118
0.014799263328313828,0.3595458368376787,0.43670886075949367,0.03910849453322118
0.014922592788934708,0.3595458368376787,0.4388185654008439,0.03910849453322118
0.01511613093316555,0.3602817493692178,0.4388185654008439,0.03984440706476028
0.015283267013728619,0.36122792262405384,0.4388185654008439,0.040790580319596315
0.01539972797036171,0.36122792262405384,0.4409282700421941,0.040790580319596315
0.015655014663934708,0.36175357443229605,0.4409282700421941,0.041316232127838526
0.016035884618759155,0.36175357443229605,0.4430379746835443,0.041316232127838526
0.016251495108008385,0.36175357443229605,0.4451476793248945,0.041316232127838526
0.016302023082971573,0.36175357443229605,0.4472573839662447,0.041316232127838526
0.01640801504254341,0.36269974768713203,0.4472573839662447,0.042262405382674506
0.01653841882944107,0.3629100084104289,0.4472573839662447,0.04247266610597139
0.016696494072675705,0.3633305298570227,0.4472573839662447,0.04289318755256516
0.01709556020796299,0.3633305298570227,0.44936708860759494,0.04289318755256516
0.01771087944507599,0.3633305298570227,0.45147679324894513,0.04289318755256516
0.01818326860666275,0.3633305298570227,0.45358649789029537,0.04289318755256516
0.0184743981808424,0.3633305298570227,0.45569620253164556,0.04289318755256516
0.018776962533593178,0.3633305298570227,0.4578059071729958,0.04289318755256516
0.01946977525949478,0.3631202691337258,0.4578059071729958,0.042682926829268275
0.020278066396713257,0.3631202691337258,0.4578059071729958,0.042682926829268275
0.02081567794084549,0.3631202691337258,0.459915611814346,0.042682926829268275
0.02125173807144165,0.3631202691337258,0.4620253164556962,0.042682926829268275
0.02152722328901291,0.3631202691337258,0.4641350210970464,0.042682926829268275
0.022097811102867126,0.3631202691337258,0.46624472573839665,0.042682926829268275
0.022743389010429382,0.36375105130361646,0.46624472573839665,0.04331370899915893
0.022966686636209488,0.3641715727502103,0.46624472573839665,0.04373423044575275
0.023053593933582306,0.3641715727502103,0.46835443037974683,0.04373423044575275
0.023294251412153244,0.3641715727502103,0.4704641350210971,0.04373423044575275
0.02388954907655716,0.3641715727502103,0.47257383966244726,0.04373423044575275
0.024422965943813324,0.3641715727502103,0.47468354430379744,0.04373423044575275
0.02458224445581436,0.3641715727502103,0.4767932489451477,0.04373423044575275
0.024800971150398254,0.3639613120269134,0.4767932489451477,0.04352396972245587
0.02541227452456951,0.3639613120269134,0.4767932489451477,0.04352396972245587
0.02595006301999092,0.3644869638351556,0.4767932489451477,0.04404962153069808
0.02635374665260315,0.3644869638351556,0.47890295358649787,0.04404962153069808
0.02679343707859516,0.3644869638351556,0.4810126582278481,0.04404962153069808
0.027145279571413994,0.36511774600504626,0.4810126582278481,0.04468040370058873
0.027428146451711655,0.3656433978132885,0.4810126582278481,0.045206055508830945
0.02779495343565941,0.3656433978132885,0.4831223628691983,0.045206055508830945
0.028329866006970406,0.3662741799831791,0.4831223628691983,0.0458368376787216
0.028664566576480865,0.3669049621530698,0.4831223628691983,0.04646761984861225
0.028823137283325195,0.3669049621530698,0.48523206751054854,0.04646761984861225
0.029879767447710037,0.3669049621530698,0.48523206751054854,0.04646761984861225
0.0310509130358696,0.3669049621530698,0.4873417721518987,0.04646761984861225
0.03131481260061264,0.36658957106812445,0.4873417721518987,0.046152228763666925
0.03195006027817726,0.36658957106812445,0.4873417721518987,0.046152228763666925
0.03313785418868065,0.36658957106812445,0.48945147679324896,0.046152228763666925
0.03473459929227829,0.3671152228763667,0.48945147679324896,0.04667788057190919
0.035775326192379,0.3675357443229605,0.48945147679324896,0.04709840201850296
0.03666447103023529,0.3675357443229605,0.48945147679324896,0.04709840201850296
0.03788056969642639,0.3675357443229605,0.49156118143459915,0.04709840201850296
0.03836529701948166,0.3675357443229605,0.4936708860759494,0.04709840201850296
0.040145061910152435,0.36722035323801516,0.4936708860759494,0.046783010933557634
0.04198746383190155,0.3675357443229605,0.4936708860759494,0.04709840201850296
0.04305325075984001,0.3675357443229605,0.4957805907172996,0.04709840201850296
0.04586416482925415,0.3678511354079058,0.4957805907172996,0.04741379310344829
0.0479581356048584,0.3682716568544996,0.4957805907172996,0.047834314550042056
0.048633307218551636,0.3691126997476871,0.4957805907172996,0.048675357443229594
0.050610728561878204,0.3691126997476871,0.4978902953586498,0.048675357443229594
0.052853360772132874,0.3691126997476871,0.5,0.048675357443229594
0.05371462553739548,0.3691126997476871,0.5021097046413502,0.048675357443229594
